depth,recall,precison,f1_val,f1_train,learning_rate,l2_leaf_reg,border_count,subsample,grow_policy,loss,cum_loss,precision
5.0,0.8421052631578947,0.810126582278481,0.8258064516129032,1.0,0.36296237011305577,3.1586942554259774,58.0,0.11233977985024067,1,0.19139485299962947,0.04683129968409897,0.810126582278481
6.0,0.9027777777777778,0.8227848101265823,0.8609271523178809,0.9692307692307692,0.22821915805312895,5.256423922913837,64.0,0.143940031100799,1,0.14974538635934184,0.04683129968409897,0.8227848101265823
7.0,0.9444444444444444,0.8607594936708861,0.9006622516556292,0.9859154929577464,0.290705517746167,7.382484101795847,60.0,0.1224303971337526,1,0.10462495107887226,0.04683129968409897,0.8607594936708861
6.0,0.9420289855072463,0.8227848101265823,0.8783783783783783,0.9874608150470219,0.1589560701511188,4.257399663397818,68.0,0.21012155708157138,1,0.12967782330853275,0.04683129968409897,0.8227848101265823
7.0,0.92,0.8734177215189873,0.896103896103896,0.9984152139461173,0.19922235982615513,1.3991723441980293,72.0,0.24846288334463035,1,0.10969891725642462,0.04683129968409897,0.8734177215189873
7.0,0.28870292887029286,0.8734177215189873,0.43396226415094336,0.47432024169184284,0.0022927950504496933,6.749754436012549,68.0,0.08835143128902175,1,0.8347976976229723,0.04683129968409897,0.8734177215189873
6.0,0.9285714285714286,0.8227848101265823,0.87248322147651,0.9984152139461173,0.2576404879227904,0.1913180163085979,52.0,0.1878250622339409,1,0.13641185548987678,0.04683129968409897,0.8227848101265823
7.0,0.9436619718309859,0.8481012658227848,0.8933333333333333,0.9574468085106383,0.11268492898773348,10.327483507396751,64.0,0.1319852541026938,1,0.1127954941453444,0.04683129968409897,0.8481012658227848
6.0,0.92,0.8734177215189873,0.896103896103896,0.9936908517350158,0.13858516079166233,5.2477140996319775,78.0,0.053964513740368585,1,0.10969891725642462,0.04683129968409897,0.8734177215189873
5.0,0.927536231884058,0.810126582278481,0.8648648648648648,0.973724884080371,0.179267195498912,3.2808745397539116,56.0,0.15688136288932278,1,0.14518200984449797,0.04683129968409897,0.810126582278481
7.0,0.9714285714285714,0.8607594936708861,0.912751677852349,0.9921259842519685,0.3576853940077225,9.096465668217665,72.0,0.06602762135581267,1,0.09129142020940711,0.04683129968409897,0.8607594936708861
7.0,0.14705882352941177,0.8227848101265823,0.2495201535508637,0.30109670987038883,0.0005781472019559137,11.637906564935532,76.0,0.10849783279669949,1,1.3882155912977845,0.04683129968409897,0.8227848101265823
7.0,0.9565217391304348,0.8354430379746836,0.8918918918918919,1.0,0.22914788026899816,0.04593250626421508,60.0,0.04401108704352869,1,0.11441035117774422,0.04683129968409897,0.8354430379746836
5.0,0.9428571428571428,0.8354430379746836,0.8859060402684563,0.9782608695652174,0.08918150383538168,4.167236977803498,70.0,0.05928563622407846,1,0.12114438335908835,0.04683129968409897,0.8354430379746836
8.0,0.9565217391304348,0.8354430379746836,0.8918918918918919,0.9782608695652174,0.28056710097065196,6.901400256068812,66.0,0.07733278975455363,1,0.11441035117774422,0.04683129968409897,0.8354430379746836
6.0,0.9154929577464789,0.8227848101265823,0.8666666666666667,0.9843749999999999,0.16134202288940006,9.03008575748304,62.0,0.0988106335638774,1,0.1431008436406733,0.04683129968409897,0.8227848101265823
8.0,0.9295774647887324,0.8354430379746836,0.88,0.9905660377358491,0.12003282068765765,2.632152834070966,74.0,0.0408837472271029,1,0.12783337150988489,0.04683129968409897,0.8354430379746836
7.0,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.989010989010989,0.3216690201776473,8.267954882308164,58.0,0.0838855837944496,1,0.1495317339709637,0.04683129968409897,0.7848101265822784
8.0,0.8947368421052632,0.8607594936708861,0.8774193548387097,0.9984152139461173,0.20566903089810928,0.9383018714132731,50.0,0.06863691390537585,1,0.13077023118319459,0.04683129968409897,0.8607594936708861
7.0,0.16317016317016317,0.8860759493670886,0.2755905511811024,0.2917082917082917,0.0016380772033391833,6.055838772260031,82.0,0.04961024907627938,1,1.2888390249691775,0.04683129968409897,0.8860759493670886
6.0,0.9428571428571428,0.8354430379746836,0.8859060402684563,0.9859154929577464,0.1542273853659995,11.136622273213629,70.0,0.12134540054339536,1,0.12114438335908835,0.04683129968409897,0.8354430379746836
8.0,0.11072664359861592,0.810126582278481,0.1948249619482496,0.21655551196547668,0.0007570105346021359,12.703869806018355,54.0,0.05274875922297201,1,1.6356537545649934,0.04683129968409897,0.810126582278481
7.0,0.9295774647887324,0.8354430379746836,0.88,0.9984152139461173,0.095742536874584,9.894840244040694,78.0,0.15201962118463364,1,0.12783337150988489,0.04683129968409897,0.8354430379746836
6.0,0.2804878048780488,0.8734177215189873,0.4246153846153847,0.4581497797356828,0.0033675614366795404,5.092600717079231,68.0,0.06176974261955147,1,0.8565714971725327,0.04683129968409897,0.8734177215189873
8.0,0.9027777777777778,0.8227848101265823,0.8609271523178809,1.0,0.25841161378265504,2.2510988529183273,76.0,0.1799597503742433,1,0.14974538635934184,0.04683129968409897,0.8227848101265823
5.0,0.14375,0.8734177215189873,0.24686940966010734,0.24946604015378043,0.0012611665687962176,7.164061003617784,72.0,0.0884486276094625,1,1.3988957879978945,0.04683129968409897,0.8734177215189873
7.0,0.8933333333333333,0.8481012658227848,0.8701298701298702,1.0,0.13631020628269694,3.642199984432332,62.0,0.22428154242045445,1,0.1391128024627177,0.04683129968409897,0.8481012658227848
8.0,0.9027777777777778,0.8227848101265823,0.8609271523178809,0.9813084112149533,0.06472028132640983,14.590374060117187,80.0,0.06974660192157327,1,0.14974538635934184,0.04683129968409897,0.8227848101265823
7.0,0.9,0.9113924050632911,0.9056603773584907,0.973724884080371,0.08206094911388202,6.211700664363039,64.0,0.038849102712895114,1,0.09909090264423076,0.04683129968409897,0.9113924050632911
6.0,0.9864864864864865,0.9240506329113924,0.954248366013072,1.0,0.23509651173413523,10.434938933784565,56.0,0.13728931670593555,1,0.04683129968409897,0.04683129968409897,0.9240506329113924
4.0,0.88,0.8354430379746836,0.8571428571428572,0.9921259842519685,0.11033775589147278,15.607409435493784,38.0,0.1389840678355543,1,0.15415067982725822,0.04683129968409897,0.8354430379746836
4.0,0.9264705882352942,0.7974683544303798,0.8571428571428572,0.9828393135725428,0.23400516881455716,9.500970256594893,48.0,0.3674021978557316,1,0.15415067982725822,0.04683129968409897,0.7974683544303798
6.0,0.9142857142857143,0.810126582278481,0.8590604026845637,1.0,0.3174191094724106,13.366978254716921,44.0,0.26833258226022355,1,0.151916042025842,0.04683129968409897,0.810126582278481
5.0,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.9813084112149533,0.1706941700509596,1.4138672545638453,46.0,0.11110717550929919,1,0.1495317339709637,0.04683129968409897,0.7848101265822784
5.0,0.96,0.9113924050632911,0.935064935064935,0.9859154929577464,0.1879518000136967,17.701496207170017,54.0,0.045421221323241924,1,0.06713930283762856,0.04683129968409897,0.9113924050632911
